Reservoir_Name,Date,Rainfall_mm,Inflow_cumecs,Outflow_cumecs,Runoff_Factor,Storage_BCM,Capacity_Percentage
Tunga Bhadra,2017-08-08,20.66,70.98,0.63,0.68,3.8,100.0
Tunga Bhadra,2017-08-09,5.36,18.39,0.52,0.68,3.8,100.0
Tunga Bhadra,2017-08-10,0.0,0.41,0.91,0.68,3.7502,98.69
Tunga Bhadra,2017-08-11,5.32,18.52,0.58,0.68,3.8,100.0
Tunga Bhadra,2017-08-12,10.45,35.95,0.65,0.68,3.8,100.0
Tunga Bhadra,2017-08-13,14.11,48.57,0.91,0.68,3.8,100.0
Tunga Bhadra,2017-08-14,15.64,53.82,0.85,0.68,3.8,100.0
Tunga Bhadra,2017-08-15,5.85,20.14,0.87,0.68,3.8,100.0
Tunga Bhadra,2017-08-16,7.96,27.44,0.72,0.68,3.8,100.0
Tunga Bhadra,2017-08-17,0.0,0.24,0.7,0.68,3.7535,98.78
Tunga Bhadra,2017-08-18,3.34,11.89,0.59,0.68,3.8,100.0
Tunga Bhadra,2017-08-19,15.43,52.98,0.8,0.68,3.8,100.0
Tunga Bhadra,2017-08-20,3.76,13.26,0.84,0.68,3.8,100.0
Tunga Bhadra,2017-08-21,0.0,0.37,0.68,0.68,3.7684,99.17
Tunga Bhadra,2017-08-22,8.23,28.33,0.71,0.68,3.8,100.0
Tunga Bhadra,2017-08-23,2.59,9.23,0.62,0.68,3.8,100.0
Tunga Bhadra,2017-08-24,8.84,30.58,0.55,0.68,3.8,100.0
Tunga Bhadra,2017-08-25,0.0,0.17,0.9,0.68,3.727,98.08
Tunga Bhadra,2017-08-26,1.33,4.83,0.52,0.68,3.8,100.0
Tunga Bhadra,2017-08-27,0.0,0.13,0.58,0.68,3.7546,98.81
Tunga Bhadra,2017-08-28,15.22,52.18,0.56,0.68,3.8,100.0
Tunga Bhadra,2017-08-29,4.8,16.6,0.95,0.68,3.8,100.0
Tunga Bhadra,2017-08-30,0.0,0.35,0.52,0.68,3.7821,99.53
Tunga Bhadra,2017-08-31,12.12,41.58,0.81,0.68,3.8,100.0
Tunga Bhadra,2017-09-01,9.13,31.44,0.85,0.68,3.8,100.0
Tunga Bhadra,2017-09-02,7.82,26.92,0.85,0.68,3.8,100.0
Tunga Bhadra,2017-09-03,3.86,13.3,0.91,0.68,3.8,100.0
Tunga Bhadra,2017-09-04,0.0,0.45,0.52,0.68,3.7934,99.83
Tunga Bhadra,2017-09-05,7.38,25.6,0.88,0.68,3.8,100.0
Tunga Bhadra,2017-09-06,4.88,17.15,0.97,0.68,3.8,100.0
Tunga Bhadra,2017-09-07,0.0,0.42,0.53,0.68,3.789,99.71
Tunga Bhadra,2017-09-08,5.06,17.42,0.81,0.68,3.8,100.0
Tunga Bhadra,2017-09-09,4.56,15.83,0.85,0.68,3.8,100.0
Tunga Bhadra,2017-09-10,8.61,29.63,0.94,0.68,3.8,100.0
Tunga Bhadra,2017-09-11,0.0,0.36,0.84,0.68,3.7519,98.74
Tunga Bhadra,2017-09-12,0.0,0.47,0.52,0.68,3.7467,98.6
Tunga Bhadra,2017-09-13,0.0,0.47,0.91,0.68,3.7031,97.45
Tunga Bhadra,2017-09-14,3.99,13.9,0.83,0.68,3.8,100.0
Tunga Bhadra,2017-09-15,3.55,12.37,0.91,0.68,3.8,100.0
Tunga Bhadra,2017-09-16,0.0,0.3,0.82,0.68,3.7479,98.63
Tunga Bhadra,2017-09-17,0.0,0.22,0.93,0.68,3.6765,96.75
Tunga Bhadra,2017-09-18,7.87,27.19,0.82,0.68,3.8,100.0
Tunga Bhadra,2017-09-19,0.0,0.18,0.61,0.68,3.757,98.87
Tunga Bhadra,2017-09-20,5.59,19.25,0.89,0.68,3.8,100.0
Tunga Bhadra,2017-09-21,4.79,16.63,0.95,0.68,3.8,100.0
Tunga Bhadra,2017-09-22,19.43,66.44,0.61,0.68,3.8,100.0
Tunga Bhadra,2017-09-23,0.0,0.16,0.6,0.68,3.7566,98.86
Tunga Bhadra,2017-09-24,25.58,87.45,0.76,0.68,3.8,100.0
Tunga Bhadra,2017-09-25,4.31,15.12,0.94,0.68,3.8,100.0
Tunga Bhadra,2017-09-26,16.94,58.05,0.71,0.68,3.8,100.0
Tunga Bhadra,2017-09-27,0.0,0.48,0.99,0.68,3.7486,98.65
Tunga Bhadra,2017-09-28,0.0,0.44,0.88,0.68,3.7047,97.49
Tunga Bhadra,2017-09-29,12.9,44.24,0.8,0.68,3.8,100.0
Tunga Bhadra,2017-09-30,24.58,84.19,0.95,0.68,3.8,100.0
Tunga Bhadra,2017-10-01,0.0,0.42,1.7,0.68,3.6718,96.63
Tunga Bhadra,2017-10-02,0.0,0.18,1.85,0.68,3.5043,92.22
Tunga Bhadra,2017-10-03,0.0,0.46,1.95,0.68,3.3552,88.29
Tunga Bhadra,2017-10-04,0.0,0.48,1.92,0.68,3.2106,84.49
Tunga Bhadra,2017-10-05,0.0,0.35,1.21,0.68,3.1245,82.22
Tunga Bhadra,2017-10-06,0.0,0.24,1.67,0.68,2.981,78.45
Tunga Bhadra,2017-10-07,0.0,0.48,1.27,0.68,2.9024,76.38
Tunga Bhadra,2017-10-08,0.0,0.24,1.54,0.68,2.7724,72.96
Tunga Bhadra,2017-10-09,0.0,0.45,1.57,0.68,2.66,70.0
Tunga Bhadra,2017-10-10,0.0,0.26,1.14,0.68,2.5718,67.68
Tunga Bhadra,2017-10-11,0.0,0.41,1.77,0.68,2.4352,64.08
Tunga Bhadra,2017-10-12,0.47,1.98,1.32,0.68,2.5003,65.8
Tunga Bhadra,2017-10-13,0.0,0.31,1.85,0.68,2.3461,61.74
Tunga Bhadra,2017-10-14,0.0,0.32,1.05,0.68,2.2731,59.82
Tunga Bhadra,2017-10-15,0.0,0.29,1.61,0.68,2.1406,56.33
Tunga Bhadra,2017-10-16,0.0,0.41,1.31,0.68,2.0513,53.98
Tunga Bhadra,2017-10-17,0.0,0.15,1.36,0.68,1.9299,50.79
Tunga Bhadra,2017-10-18,0.04,0.57,1.46,0.68,1.8411,48.45
Tunga Bhadra,2017-10-19,0.0,0.38,1.83,0.68,1.6958,44.63
Tunga Bhadra,2017-10-20,3.74,13.03,1.44,0.68,2.8546,75.12
Tunga Bhadra,2017-10-21,0.0,0.47,1.14,0.68,2.7876,73.36
Tunga Bhadra,2017-10-22,0.0,0.11,1.03,0.68,2.6956,70.94
Tunga Bhadra,2017-10-23,0.0,0.18,1.4,0.68,2.5735,67.72
Tunga Bhadra,2017-10-24,0.0,0.33,1.78,0.68,2.4283,63.9
Tunga Bhadra,2017-10-25,0.35,1.7,1.08,0.68,2.4901,65.53
Tunga Bhadra,2017-10-26,0.0,0.28,1.71,0.68,2.3466,61.75
Tunga Bhadra,2017-10-27,0.0,0.46,1.56,0.68,2.2364,58.85
Tunga Bhadra,2017-10-28,0.0,0.38,1.43,0.68,2.1309,56.08
Tunga Bhadra,2017-10-29,0.0,0.1,1.03,0.68,2.0377,53.62
Tunga Bhadra,2017-10-30,2.69,9.56,1.98,0.68,2.7959,73.58
Tunga Bhadra,2017-10-31,0.0,0.42,1.25,0.68,2.7129,71.39
Tunga Bhadra,2017-11-01,0.0,0.27,1.35,0.68,2.6052,68.56
Tunga Bhadra,2017-11-02,0.27,1.24,2.0,0.68,2.5292,66.56
Tunga Bhadra,2017-11-03,0.0,0.48,1.86,0.68,2.3911,62.92
Tunga Bhadra,2017-11-04,0.0,0.34,1.92,0.68,2.2334,58.77
Tunga Bhadra,2017-11-05,0.0,0.35,1.94,0.68,2.0737,54.57
Tunga Bhadra,2017-11-06,0.0,0.44,1.87,0.68,1.9308,50.81
Tunga Bhadra,2017-11-07,0.0,0.36,1.97,0.68,1.7705,46.59
Tunga Bhadra,2017-11-08,0.0,0.33,1.1,0.68,1.6935,44.57
Tunga Bhadra,2017-11-09,0.0,0.24,1.01,0.68,1.6158,42.52
Tunga Bhadra,2017-11-10,0.0,0.44,1.93,0.68,1.4669,38.6
Tunga Bhadra,2017-11-11,0.0,0.5,1.44,0.68,1.3725,36.12
Tunga Bhadra,2017-11-12,0.0,0.27,1.91,0.68,1.2083,31.8
Tunga Bhadra,2017-11-13,0.0,0.39,1.3,0.68,1.1173,29.4
Tunga Bhadra,2017-11-14,0.0,0.34,1.78,0.68,0.9738,25.63
Tunga Bhadra,2017-11-15,0.15,0.78,1.38,0.68,0.9137,24.04
Tunga Bhadra,2017-11-16,0.0,0.15,1.66,0.68,0.7624,20.06
Tunga Bhadra,2017-11-17,0.0,0.41,1.57,0.68,0.6473,17.03
Tunga Bhadra,2017-11-18,0.0,0.15,1.11,0.68,0.5517,14.52
Tunga Bhadra,2017-11-19,0.0,0.14,1.42,0.68,0.4245,11.17
Tunga Bhadra,2017-11-20,0.0,0.26,1.16,0.68,0.3342,8.8
Tunga Bhadra,2017-11-21,0.0,0.47,1.77,0.68,0.2034,5.35
Tunga Bhadra,2017-11-22,0.0,0.3,1.3,0.68,0.1033,2.72
Tunga Bhadra,2017-11-23,0.0,0.35,1.07,0.68,0.0321,0.84
Tunga Bhadra,2017-11-24,0.0,0.48,1.1,0.68,0.0,0.0
Tunga Bhadra,2017-11-25,0.0,0.43,1.41,0.68,0.0,0.0
Tunga Bhadra,2017-11-26,0.0,0.15,1.85,0.68,0.0,0.0
Tunga Bhadra,2017-11-27,0.0,0.5,1.75,0.68,0.0,0.0
Tunga Bhadra,2017-11-28,0.0,0.39,1.52,0.68,0.0,0.0
Tunga Bhadra,2017-11-29,0.0,0.34,1.04,0.68,0.0,0.0
Tunga Bhadra,2017-11-30,0.0,0.47,1.41,0.68,0.0,0.0
Tunga Bhadra,2017-12-01,0.0,0.22,1.52,0.68,0.0,0.0
Tunga Bhadra,2017-12-02,0.0,0.18,1.21,0.68,0.0,0.0
Tunga Bhadra,2017-12-03,0.0,0.27,1.4,0.68,0.0,0.0
Tunga Bhadra,2017-12-04,0.0,0.42,1.03,0.68,0.0,0.0
Tunga Bhadra,2017-12-05,0.0,0.24,1.1,0.68,0.0,0.0
Tunga Bhadra,2017-12-06,0.0,0.5,1.93,0.68,0.0,0.0
Tunga Bhadra,2017-12-07,1.98,6.95,1.42,0.68,0.5535,14.57
Tunga Bhadra,2017-12-08,1.21,4.28,1.46,0.68,0.8352,21.98
Tunga Bhadra,2017-12-09,0.0,0.33,1.8,0.68,0.6881,18.11
Tunga Bhadra,2017-12-10,0.0,0.34,1.71,0.68,0.5513,14.51
Tunga Bhadra,2017-12-11,0.0,0.25,1.19,0.68,0.4575,12.04
Tunga Bhadra,2017-12-12,0.0,0.34,1.49,0.68,0.3431,9.03
Tunga Bhadra,2017-12-13,0.0,0.48,1.69,0.68,0.2225,5.86
Tunga Bhadra,2017-12-14,0.0,0.2,1.88,0.68,0.0544,1.43
Tunga Bhadra,2017-12-15,0.0,0.16,1.06,0.68,0.0,0.0
Tunga Bhadra,2017-12-16,0.0,0.49,1.9,0.68,0.0,0.0
Tunga Bhadra,2017-12-17,0.0,0.46,1.43,0.68,0.0,0.0
Tunga Bhadra,2017-12-18,0.0,0.49,1.98,0.68,0.0,0.0
Tunga Bhadra,2017-12-19,0.0,0.39,1.7,0.68,0.0,0.0
Tunga Bhadra,2017-12-20,0.0,0.33,1.82,0.68,0.0,0.0
Tunga Bhadra,2017-12-21,0.0,0.46,1.11,0.68,0.0,0.0
Tunga Bhadra,2017-12-22,0.0,0.24,1.86,0.68,0.0,0.0
Tunga Bhadra,2017-12-23,0.0,0.35,1.19,0.68,0.0,0.0
Tunga Bhadra,2017-12-24,0.0,0.22,1.71,0.68,0.0,0.0
Tunga Bhadra,2017-12-25,0.0,0.24,1.64,0.68,0.0,0.0
Tunga Bhadra,2017-12-26,0.0,0.44,1.63,0.68,0.0,0.0
Tunga Bhadra,2017-12-27,0.0,0.3,1.45,0.68,0.0,0.0
Tunga Bhadra,2017-12-28,0.0,0.45,1.54,0.68,0.0,0.0
Tunga Bhadra,2017-12-29,0.0,0.15,1.43,0.68,0.0,0.0
Tunga Bhadra,2017-12-30,0.0,0.26,1.15,0.68,0.0,0.0
Tunga Bhadra,2017-12-31,0.0,0.16,1.86,0.68,0.0,0.0
Tunga Bhadra,2018-01-01,0.0,0.14,1.96,0.68,0.0,0.0
Tunga Bhadra,2018-01-02,0.15,0.83,1.09,0.68,0.0,0.0
Tunga Bhadra,2018-01-03,0.3,1.44,1.87,0.68,0.0,0.0
Tunga Bhadra,2018-01-04,0.0,0.41,1.8,0.68,0.0,0.0
Tunga Bhadra,2018-01-05,0.0,0.15,1.83,0.68,0.0,0.0
Tunga Bhadra,2018-01-06,0.69,2.76,1.28,0.68,0.1482,3.9
Tunga Bhadra,2018-01-07,1.72,6.06,1.08,0.68,0.6461,17.0
Tunga Bhadra,2018-01-08,0.0,0.28,1.37,0.68,0.5371,14.13
Tunga Bhadra,2018-01-09,0.0,0.27,1.62,0.68,0.4025,10.59
Tunga Bhadra,2018-01-10,0.0,0.41,1.14,0.68,0.3295,8.67
Tunga Bhadra,2018-01-11,0.0,0.34,1.66,0.68,0.1975,5.2
Tunga Bhadra,2018-01-12,1.16,4.19,1.33,0.68,0.4833,12.72
Tunga Bhadra,2018-01-13,0.0,0.46,1.73,0.68,0.3559,9.37
Tunga Bhadra,2018-01-14,0.0,0.41,1.99,0.68,0.1976,5.2
Tunga Bhadra,2018-01-15,0.0,0.32,1.15,0.68,0.1145,3.01
Tunga Bhadra,2018-01-16,0.0,0.2,1.68,0.68,0.0,0.0
Tunga Bhadra,2018-01-17,0.0,0.31,1.06,0.68,0.0,0.0
Tunga Bhadra,2018-01-18,0.0,0.28,1.44,0.68,0.0,0.0
Tunga Bhadra,2018-01-19,0.0,0.46,1.96,0.68,0.0,0.0
Tunga Bhadra,2018-01-20,3.05,10.73,1.39,0.68,0.9348,24.6
Tunga Bhadra,2018-01-21,0.0,0.17,1.11,0.68,0.8407,22.12
Tunga Bhadra,2018-01-22,0.0,0.12,1.22,0.68,0.7308,19.23
Tunga Bhadra,2018-01-23,0.0,0.17,1.52,0.68,0.5957,15.68
Tunga Bhadra,2018-01-24,0.0,0.24,1.13,0.68,0.507,13.34
Tunga Bhadra,2018-01-25,0.0,0.22,1.9,0.68,0.339,8.92
Tunga Bhadra,2018-01-26,0.0,0.44,1.94,0.68,0.1888,4.97
Tunga Bhadra,2018-01-27,3.25,11.54,1.34,0.68,1.2087,31.81
Tunga Bhadra,2018-01-28,3.14,10.92,1.95,0.68,2.1062,55.43
Tunga Bhadra,2018-01-29,0.54,1.95,1.16,0.68,2.1856,57.52
Tunga Bhadra,2018-01-30,0.0,0.41,1.68,0.68,2.0585,54.17
Tunga Bhadra,2018-01-31,0.0,0.44,1.45,0.68,1.9576,51.52
Tunga Bhadra,2018-02-01,0.0,0.28,1.83,0.68,1.8034,47.46
Tunga Bhadra,2018-02-02,0.48,1.98,1.45,0.68,1.8564,48.85
Tunga Bhadra,2018-02-03,0.0,0.32,1.65,0.68,1.7234,45.35
Tunga Bhadra,2018-02-04,0.0,0.44,1.24,0.68,1.6441,43.27
Tunga Bhadra,2018-02-05,0.0,0.49,1.76,0.68,1.5178,39.94
Tunga Bhadra,2018-02-06,0.0,0.42,1.14,0.68,1.4459,38.05
Tunga Bhadra,2018-02-07,0.23,1.11,1.46,0.68,1.4104,37.12
Tunga Bhadra,2018-02-08,0.0,0.28,1.2,0.68,1.3185,34.7
Tunga Bhadra,2018-02-09,0.0,0.46,1.42,0.68,1.2226,32.17
Tunga Bhadra,2018-02-10,0.0,0.49,1.78,0.68,1.094,28.79
Tunga Bhadra,2018-02-11,0.23,1.03,1.95,0.68,1.0014,26.35
Tunga Bhadra,2018-02-12,1.15,4.23,1.05,0.68,1.3195,34.72
Tunga Bhadra,2018-02-13,0.0,0.3,1.43,0.68,1.2066,31.75
Tunga Bhadra,2018-02-14,0.0,0.24,1.65,0.68,1.065,28.03
Tunga Bhadra,2018-02-15,0.0,0.15,1.97,0.68,0.8823,23.22
Tunga Bhadra,2018-02-16,0.0,0.3,1.89,0.68,0.7232,19.03
Tunga Bhadra,2018-02-17,3.13,11.02,1.75,0.68,1.6498,43.42
Tunga Bhadra,2018-02-18,0.97,3.66,1.88,0.68,1.8275,48.09
Tunga Bhadra,2018-02-19,0.9,3.28,1.1,0.68,2.0456,53.83
Tunga Bhadra,2018-02-20,0.08,0.66,1.0,0.68,2.0118,52.94
Tunga Bhadra,2018-02-21,0.0,0.15,1.27,0.68,1.9,50.0
Tunga Bhadra,2018-02-22,0.0,0.36,1.72,0.68,1.764,46.42
Tunga Bhadra,2018-02-23,0.0,0.13,1.01,0.68,1.6769,44.13
Tunga Bhadra,2018-02-24,0.0,0.27,1.12,0.68,1.5918,41.89
Tunga Bhadra,2018-02-25,0.0,0.27,1.1,0.68,1.5095,39.72
Tunga Bhadra,2018-02-26,0.0,0.48,1.3,0.68,1.4274,37.56
Tunga Bhadra,2018-02-27,0.0,0.26,1.11,0.68,1.3429,35.34
Tunga Bhadra,2018-02-28,1.27,4.65,1.76,0.68,1.6316,42.94
Tunga Bhadra,2018-03-01,0.0,0.3,1.07,0.68,1.5541,40.9
Tunga Bhadra,2018-03-02,0.0,0.17,1.65,0.68,1.407,37.03
Tunga Bhadra,2018-03-03,0.0,0.14,1.21,0.68,1.3002,34.21
Tunga Bhadra,2018-03-04,0.13,0.88,1.74,0.68,1.2145,31.96
Tunga Bhadra,2018-03-05,0.0,0.22,1.54,0.68,1.0821,28.48
Tunga Bhadra,2018-03-06,0.0,0.19,1.82,0.68,0.9195,24.2
Tunga Bhadra,2018-03-07,0.0,0.48,1.2,0.68,0.8475,22.3
Tunga Bhadra,2018-03-08,0.0,0.13,1.8,0.68,0.6813,17.93
Tunga Bhadra,2018-03-09,0.0,0.38,1.61,0.68,0.5585,14.7
Tunga Bhadra,2018-03-10,0.0,0.12,1.23,0.68,0.4483,11.8
Tunga Bhadra,2018-03-11,0.0,0.19,1.25,0.68,0.342,9.0
Tunga Bhadra,2018-03-12,0.57,2.12,1.26,0.68,0.4283,11.27
Tunga Bhadra,2018-03-13,0.0,0.22,1.63,0.68,0.2868,7.55
Tunga Bhadra,2018-03-14,0.55,2.1,1.44,0.68,0.3521,9.27
Tunga Bhadra,2018-03-15,0.0,0.28,1.11,0.68,0.2701,7.11
Tunga Bhadra,2018-03-16,0.0,0.26,1.67,0.68,0.1291,3.4
Tunga Bhadra,2018-03-17,0.0,0.4,1.6,0.68,0.0084,0.22
Tunga Bhadra,2018-03-18,0.0,0.47,1.27,0.68,0.0,0.0
Tunga Bhadra,2018-03-19,0.0,0.36,1.96,0.68,0.0,0.0
Tunga Bhadra,2018-03-20,0.0,0.35,1.0,0.68,0.0,0.0
Tunga Bhadra,2018-03-21,0.6,2.37,1.76,0.68,0.0608,1.6
Tunga Bhadra,2018-03-22,0.0,0.17,1.4,0.68,0.0,0.0
Tunga Bhadra,2018-03-23,0.0,0.49,1.37,0.68,0.0,0.0
Tunga Bhadra,2018-03-24,0.0,0.47,1.13,0.68,0.0,0.0
Tunga Bhadra,2018-03-25,0.0,0.25,1.06,0.68,0.0,0.0
Tunga Bhadra,2018-03-26,0.0,0.29,1.82,0.68,0.0,0.0
Tunga Bhadra,2018-03-27,1.1,4.24,1.25,0.68,0.2994,7.88
Tunga Bhadra,2018-03-28,0.0,0.13,1.4,0.68,0.1728,4.55
Tunga Bhadra,2018-03-29,0.01,0.28,1.13,0.68,0.0881,2.32
Tunga Bhadra,2018-03-30,0.0,0.17,1.35,0.68,0.0,0.0
Tunga Bhadra,2018-03-31,0.0,0.45,1.51,0.68,0.0,0.0
Tunga Bhadra,2018-04-01,0.01,0.51,1.78,0.68,0.0,0.0
Tunga Bhadra,2018-04-02,0.0,0.12,1.83,0.68,0.0,0.0
Tunga Bhadra,2018-04-03,0.0,0.42,1.08,0.68,0.0,0.0
Tunga Bhadra,2018-04-04,0.0,0.49,1.49,0.68,0.0,0.0
Tunga Bhadra,2018-04-05,0.0,0.4,1.98,0.68,0.0,0.0
Tunga Bhadra,2018-04-06,0.0,0.11,1.59,0.68,0.0,0.0
Tunga Bhadra,2018-04-07,0.0,0.12,1.7,0.68,0.0,0.0
Tunga Bhadra,2018-04-08,0.0,0.18,1.33,0.68,0.0,0.0
Tunga Bhadra,2018-04-09,0.0,0.44,1.55,0.68,0.0,0.0
Tunga Bhadra,2018-04-10,1.41,5.27,1.99,0.68,0.3287,8.65
Tunga Bhadra,2018-04-11,0.0,0.34,1.86,0.68,0.1771,4.66
Tunga Bhadra,2018-04-12,0.0,0.13,1.41,0.68,0.0495,1.3
Tunga Bhadra,2018-04-13,0.0,0.27,1.44,0.68,0.0,0.0
Tunga Bhadra,2018-04-14,2.34,8.48,1.8,0.68,0.6689,17.6
Tunga Bhadra,2018-04-15,0.0,0.15,1.92,0.68,0.4926,12.96
Tunga Bhadra,2018-04-16,0.0,0.44,1.71,0.68,0.3661,9.64
Tunga Bhadra,2018-04-17,0.0,0.33,1.55,0.68,0.2437,6.41
Tunga Bhadra,2018-04-18,0.0,0.23,1.85,0.68,0.0817,2.15
Tunga Bhadra,2018-04-19,0.01,0.29,1.36,0.68,0.0,0.0
Tunga Bhadra,2018-04-20,0.0,0.36,1.8,0.68,0.0,0.0
Tunga Bhadra,2018-04-21,2.78,9.95,1.77,0.68,0.8175,21.51
Tunga Bhadra,2018-04-22,1.13,3.97,1.52,0.68,1.0624,27.96
Tunga Bhadra,2018-04-23,0.0,0.4,1.75,0.68,0.9272,24.4
Tunga Bhadra,2018-04-24,0.0,0.38,1.32,0.68,0.8329,21.92
Tunga Bhadra,2018-04-25,0.0,0.32,1.49,0.68,0.7157,18.83
Tunga Bhadra,2018-04-26,0.0,0.2,1.43,0.68,0.5925,15.59
Tunga Bhadra,2018-04-27,0.0,0.44,1.43,0.68,0.4931,12.98
Tunga Bhadra,2018-04-28,0.0,0.42,1.87,0.68,0.3475,9.15
Tunga Bhadra,2018-04-29,0.0,0.32,1.26,0.68,0.2542,6.69
Tunga Bhadra,2018-04-30,0.67,2.69,1.13,0.68,0.4099,10.79
Tunga Bhadra,2018-05-01,0.0,0.29,1.02,0.68,0.3369,8.87
Tunga Bhadra,2018-05-02,0.0,0.11,1.14,0.68,0.2336,6.15
Tunga Bhadra,2018-05-03,0.0,0.22,1.94,0.68,0.0609,1.6
Tunga Bhadra,2018-05-04,0.0,0.14,1.98,0.68,0.0,0.0
Tunga Bhadra,2018-05-05,0.74,2.73,1.84,0.68,0.0891,2.34
Tunga Bhadra,2018-05-06,0.0,0.28,1.9,0.68,0.0,0.0
Tunga Bhadra,2018-05-07,0.0,0.1,1.87,0.68,0.0,0.0
Tunga Bhadra,2018-05-08,0.02,0.41,1.91,0.68,0.0,0.0
Tunga Bhadra,2018-05-09,0.0,0.2,1.71,0.68,0.0,0.0
Tunga Bhadra,2018-05-10,0.0,0.24,1.32,0.68,0.0,0.0
Tunga Bhadra,2018-05-11,0.0,0.46,1.32,0.68,0.0,0.0
Tunga Bhadra,2018-05-12,0.0,0.17,1.9,0.68,0.0,0.0
Tunga Bhadra,2018-05-13,6.49,22.51,1.1,0.68,2.1408,56.34
Tunga Bhadra,2018-05-14,0.0,0.26,1.37,0.68,2.0299,53.42
Tunga Bhadra,2018-05-15,0.0,0.21,1.81,0.68,1.8697,49.2
Tunga Bhadra,2018-05-16,0.64,2.55,1.56,0.68,1.9686,51.8
Tunga Bhadra,2018-05-17,0.0,0.44,1.71,0.68,1.8415,48.46
Tunga Bhadra,2018-05-18,0.0,0.22,1.48,0.68,1.7152,45.14
Tunga Bhadra,2018-05-19,0.0,0.46,1.28,0.68,1.6326,42.96
Tunga Bhadra,2018-05-20,3.94,13.61,1.31,0.68,2.8628,75.34
Tunga Bhadra,2018-05-21,0.0,0.49,1.17,0.68,2.7942,73.53
Tunga Bhadra,2018-05-22,1.78,6.42,1.55,0.68,3.2808,86.34
Tunga Bhadra,2018-05-23,0.0,0.17,1.1,0.68,3.1875,83.88
Tunga Bhadra,2018-05-24,0.0,0.32,1.2,0.68,3.099,81.55
Tunga Bhadra,2018-05-25,0.0,0.17,1.93,0.68,2.9223,76.9
Tunga Bhadra,2018-05-26,7.39,25.49,1.41,0.68,3.8,100.0
Tunga Bhadra,2018-05-27,0.0,0.31,1.61,0.68,3.6703,96.59
Tunga Bhadra,2018-05-28,0.0,0.3,1.55,0.68,3.5448,93.28
Tunga Bhadra,2018-05-29,4.6,16.14,1.88,0.68,3.8,100.0
Tunga Bhadra,2018-05-30,0.0,0.1,1.72,0.68,3.6387,95.76
Tunga Bhadra,2018-05-31,0.0,0.37,1.8,0.68,3.4956,91.99
Tunga Bhadra,2018-06-01,12.86,44.38,0.89,0.68,3.8,100.0
Tunga Bhadra,2018-06-02,3.2,11.38,0.99,0.68,3.8,100.0
Tunga Bhadra,2018-06-03,10.72,36.85,0.69,0.68,3.8,100.0
Tunga Bhadra,2018-06-04,6.82,23.56,0.83,0.68,3.8,100.0
Tunga Bhadra,2018-06-05,0.0,0.48,0.79,0.68,3.7688,99.18
Tunga Bhadra,2018-06-06,0.0,0.37,0.78,0.68,3.7282,98.11
Tunga Bhadra,2018-06-07,0.0,0.34,0.77,0.68,3.6853,96.98
Tunga Bhadra,2018-06-08,9.83,33.73,0.73,0.68,3.8,100.0
Tunga Bhadra,2018-06-09,5.83,20.39,0.93,0.68,3.8,100.0
Tunga Bhadra,2018-06-10,2.5,8.82,0.75,0.68,3.8,100.0
Tunga Bhadra,2018-06-11,0.0,0.2,0.51,0.68,3.7691,99.19
Tunga Bhadra,2018-06-12,14.42,49.65,0.69,0.68,3.8,100.0
Tunga Bhadra,2018-06-13,23.0,78.78,0.99,0.68,3.8,100.0
Tunga Bhadra,2018-06-14,0.0,0.29,0.57,0.68,3.7718,99.26
Tunga Bhadra,2018-06-15,8.79,30.39,0.79,0.68,3.8,100.0
Tunga Bhadra,2018-06-16,0.0,0.3,0.65,0.68,3.7648,99.07
Tunga Bhadra,2018-06-17,0.0,0.1,0.88,0.68,3.6875,97.04
Tunga Bhadra,2018-06-18,0.0,0.25,0.69,0.68,3.644,95.9
Tunga Bhadra,2018-06-19,13.54,46.45,0.84,0.68,3.8,100.0
Tunga Bhadra,2018-06-20,9.86,33.87,0.62,0.68,3.8,100.0
Tunga Bhadra,2018-06-21,15.74,54.06,0.65,0.68,3.8,100.0
Tunga Bhadra,2018-06-22,15.55,53.37,0.91,0.68,3.8,100.0
Tunga Bhadra,2018-06-23,9.71,33.4,0.74,0.68,3.8,100.0
Tunga Bhadra,2018-06-24,7.06,24.44,0.79,0.68,3.8,100.0
Tunga Bhadra,2018-06-25,6.31,21.95,0.7,0.68,3.8,100.0
Tunga Bhadra,2018-06-26,9.73,33.69,0.51,0.68,3.8,100.0
Tunga Bhadra,2018-06-27,15.36,52.59,0.75,0.68,3.8,100.0
Tunga Bhadra,2018-06-28,1.75,6.11,0.63,0.68,3.8,100.0
Tunga Bhadra,2018-06-29,2.49,8.61,0.86,0.68,3.8,100.0
Tunga Bhadra,2018-06-30,13.72,47.28,0.68,0.68,3.8,100.0
Tunga Bhadra,2018-07-01,1.71,6.13,0.62,0.68,3.8,100.0
Tunga Bhadra,2018-07-02,0.0,0.49,0.77,0.68,3.7723,99.27
Tunga Bhadra,2018-07-03,0.72,2.75,0.75,0.68,3.8,100.0
Tunga Bhadra,2018-07-04,22.05,75.73,0.91,0.68,3.8,100.0
Tunga Bhadra,2018-07-05,0.0,0.33,0.87,0.68,3.7462,98.58
Tunga Bhadra,2018-07-06,0.0,0.4,0.86,0.68,3.7,97.37
Tunga Bhadra,2018-07-07,0.0,0.45,0.68,0.68,3.6769,96.76
Tunga Bhadra,2018-07-08,9.04,31.09,0.69,0.68,3.8,100.0
