Date,City,Area_Type,Water_Demand,Temperature,Rainfall,Population,Reservoir_Level,Water_Tariff,Weather,Season,Holiday
2031-04-21,Ujjain,Urban,1248,38,2,700000,4508,8,Cloudy,Summer,1
2031-04-22,Gwalior,Rural,976,32,0,1000000,6791,7,Sunny,Summer,0
2031-04-23,Jabalpur,Urban,1434,39,4,800000,5175,7,Cloudy,Summer,0
2031-04-24,Ujjain,Urban,1216,37,1,700000,7191,6,Cloudy,Summer,0
2031-04-25,Bhopal,Urban,2271,36,1,1500000,5590,8,Cloudy,Summer,0
2031-04-26,Gwalior,Rural,1083,40,3,1000000,6417,7,Cloudy,Summer,1
2031-04-27,Bhopal,Rural,1388,38,2,1500000,7652,6,Cloudy,Summer,0
2031-04-28,Jabalpur,Urban,1360,33,2,800000,5187,6,Cloudy,Summer,0
2031-04-29,Ujjain,Rural,978,44,2,700000,7892,7,Cloudy,Summer,0
2031-04-30,Indore,Rural,1937,44,2,2000000,6837,9,Cloudy,Summer,0
2031-05-01,Ujjain,Rural,758,33,0,700000,6013,6,Sunny,Summer,0
2031-05-02,Indore,Urban,2812,34,0,2000000,3335,7,Sunny,Summer,0
2031-05-03,Bhopal,Rural,1452,36,0,1500000,3661,9,Sunny,Summer,0
2031-05-04,Indore,Urban,2999,42,0,2000000,5409,8,Sunny,Summer,0
2031-05-05,Gwalior,Urban,1510,32,0,1000000,3964,8,Sunny,Summer,0
2031-05-06,Indore,Urban,2892,43,1,2000000,7490,6,Cloudy,Summer,0
2031-05-07,Ujjain,Rural,805,37,0,700000,3771,9,Sunny,Summer,0
2031-05-08,Gwalior,Rural,986,35,3,1000000,7748,7,Cloudy,Summer,1
2031-05-09,Bhopal,Urban,2230,38,0,1500000,4911,7,Sunny,Summer,0
2031-05-10,Ujjain,Urban,1322,38,2,700000,4973,8,Cloudy,Summer,0
2031-05-11,Ujjain,Urban,1250,37,2,700000,4123,7,Cloudy,Summer,0
2031-05-12,Ujjain,Urban,1168,34,1,700000,3644,8,Cloudy,Summer,0
2031-05-13,Indore,Urban,2856,41,3,2000000,4612,8,Cloudy,Summer,0
2031-05-14,Gwalior,Rural,1071,37,3,1000000,5387,7,Cloudy,Summer,0
2031-05-15,Ujjain,Urban,1172,33,4,700000,4223,8,Cloudy,Summer,0
2031-05-16,Bhopal,Urban,2282,44,1,1500000,6952,6,Cloudy,Summer,0
2031-05-17,Jabalpur,Urban,1344,32,0,800000,7113,9,Sunny,Summer,0
2031-05-18,Bhopal,Urban,2128,35,0,1500000,4493,9,Sunny,Summer,0
2031-05-19,Gwalior,Urban,1543,34,1,1000000,4316,9,Cloudy,Summer,0
2031-05-20,Jabalpur,Urban,1307,34,4,800000,6723,9,Cloudy,Summer,1
2031-05-21,Ujjain,Rural,686,32,3,700000,7604,9,Cloudy,Summer,1
2031-05-22,Indore,Urban,2728,33,4,2000000,4132,6,Cloudy,Summer,0
2031-05-23,Jabalpur,Rural,922,33,4,800000,7067,6,Cloudy,Summer,0
2031-05-24,Jabalpur,Rural,832,35,1,800000,5807,8,Cloudy,Summer,0
2031-05-25,Indore,Urban,2850,37,2,2000000,5444,9,Cloudy,Summer,0
2031-05-26,Gwalior,Urban,1453,32,2,1000000,3976,9,Cloudy,Summer,0
2031-05-27,Gwalior,Urban,1555,33,4,1000000,3713,9,Cloudy,Summer,0
2031-05-28,Ujjain,Urban,1320,41,3,700000,5147,6,Cloudy,Summer,0
2031-05-29,Ujjain,Urban,1189,35,1,700000,3628,8,Cloudy,Summer,0
2031-05-30,Jabalpur,Urban,1419,41,2,800000,6930,8,Cloudy,Summer,0
2031-05-31,Bhopal,Urban,2093,36,4,1500000,3328,7,Cloudy,Summer,0
2031-06-01,Ujjain,Urban,1274,37,1,700000,4598,9,Cloudy,Summer,0
2031-06-02,Indore,Urban,2676,32,3,2000000,4011,6,Cloudy,Summer,0
2031-06-03,Jabalpur,Rural,1063,44,1,800000,5023,6,Cloudy,Summer,1
2031-06-04,Gwalior,Urban,1609,39,3,1000000,5593,7,Cloudy,Summer,0
2031-06-05,Ujjain,Rural,828,32,2,700000,3538,6,Cloudy,Summer,0
2031-06-06,Gwalior,Urban,1545,35,4,1000000,5596,7,Cloudy,Summer,0
2031-06-07,Jabalpur,Rural,939,43,0,800000,7175,7,Sunny,Summer,0
2031-06-08,Bhopal,Rural,1383,41,4,1500000,3247,8,Cloudy,Summer,0
2031-06-09,Gwalior,Urban,1632,43,3,1000000,3448,7,Cloudy,Summer,0
2031-06-10,Gwalior,Urban,1640,42,4,1000000,5575,7,Cloudy,Summer,1
2031-06-11,Ujjain,Urban,1317,38,0,700000,5392,7,Sunny,Summer,0
2031-06-12,Gwalior,Urban,1654,34,2,1000000,6515,7,Cloudy,Summer,0
2031-06-13,Bhopal,Rural,1545,42,3,1500000,7101,9,Cloudy,Summer,0
2031-06-14,Gwalior,Urban,1603,38,2,1000000,6398,6,Cloudy,Summer,0
2031-06-15,Ujjain,Rural,765,33,2,700000,6125,9,Cloudy,Summer,0
2031-06-16,Jabalpur,Urban,1387,34,4,800000,4058,6,Cloudy,Summer,0
2031-06-17,Ujjain,Rural,825,37,1,700000,7517,9,Cloudy,Summer,0
2031-06-18,Bhopal,Rural,1543,41,0,1500000,5091,7,Sunny,Summer,0
2031-06-19,Indore,Rural,1876,32,0,2000000,3892,6,Sunny,Summer,0
2031-06-20,Gwalior,Urban,1676,35,1,1000000,6712,7,Cloudy,Summer,1
2031-06-21,Indore,Urban,2776,39,3,2000000,3919,8,Cloudy,Summer,0
2031-06-22,Gwalior,Rural,1085,37,3,1000000,4883,9,Cloudy,Summer,0
2031-06-23,Indore,Rural,1908,36,4,2000000,3572,8,Cloudy,Summer,0
2031-06-24,Bhopal,Rural,1463,37,3,1500000,4569,6,Cloudy,Summer,0
2031-06-25,Indore,Urban,2741,33,3,2000000,6052,9,Cloudy,Summer,0
2031-06-26,Indore,Rural,1983,42,4,2000000,7189,7,Cloudy,Summer,0
2031-06-27,Gwalior,Urban,1523,36,4,1000000,3356,6,Cloudy,Summer,0
2031-06-28,Ujjain,Urban,1313,42,1,700000,4665,9,Cloudy,Summer,0
2031-06-29,Bhopal,Urban,2152,34,0,1500000,6195,9,Sunny,Summer,1
2031-06-30,Ujjain,Urban,1204,37,0,700000,6298,8,Sunny,Summer,0
2031-07-01,Ujjain,Urban,984,28,11,700000,5728,9,Rainy,Monsoon,0
2031-07-02,Ujjain,Rural,586,28,11,700000,5467,6,Rainy,Monsoon,0
2031-07-03,Indore,Urban,2523,28,11,2000000,7848,8,Rainy,Monsoon,0
2031-07-04,Bhopal,Urban,1813,24,19,1500000,3747,7,Rainy,Monsoon,0
2031-07-05,Ujjain,Rural,718,30,13,700000,5341,9,Rainy,Monsoon,0
2031-07-06,Indore,Rural,1598,31,16,2000000,7485,9,Rainy,Monsoon,0
2031-07-07,Bhopal,Urban,1975,28,8,1500000,5921,9,Cloudy,Monsoon,0
2031-07-08,Gwalior,Rural,822,24,12,1000000,4604,6,Rainy,Monsoon,0
2031-07-09,Ujjain,Urban,1000,27,10,700000,4836,6,Cloudy,Monsoon,0
2031-07-10,Bhopal,Urban,1940,25,9,1500000,4770,9,Cloudy,Monsoon,1
2031-07-11,Indore,Rural,1596,28,12,2000000,6014,9,Rainy,Monsoon,0
2031-07-12,Ujjain,Urban,667,25,22,700000,3804,7,Rainy,Monsoon,0
2031-07-13,Jabalpur,Rural,654,30,16,800000,5550,9,Rainy,Monsoon,0
2031-07-14,Indore,Urban,2407,30,18,2000000,4665,7,Rainy,Monsoon,0
2031-07-15,Gwalior,Urban,1289,26,13,1000000,4497,8,Rainy,Monsoon,0
2031-07-16,Bhopal,Urban,1980,25,9,1500000,5984,9,Cloudy,Monsoon,0
2031-07-17,Gwalior,Urban,1412,28,11,1000000,6253,8,Rainy,Monsoon,0
2031-07-18,Indore,Rural,1566,26,14,2000000,7053,8,Rainy,Monsoon,0
2031-07-19,Jabalpur,Rural,880,29,7,800000,5274,8,Cloudy,Monsoon,0
2031-07-20,Ujjain,Rural,599,25,16,700000,6850,7,Rainy,Monsoon,0
2031-07-21,Indore,Urban,2678,30,7,2000000,5044,6,Cloudy,Monsoon,0
2031-07-22,Jabalpur,Urban,1002,24,11,800000,4967,8,Rainy,Monsoon,0
2031-07-23,Gwalior,Urban,1075,27,23,1000000,7343,6,Rainy,Monsoon,1
2031-07-24,Bhopal,Urban,1844,30,19,1500000,7216,8,Rainy,Monsoon,0
2031-07-25,Indore,Urban,2559,25,13,2000000,7801,7,Rainy,Monsoon,0
2031-07-26,Indore,Urban,2540,31,16,2000000,4039,7,Rainy,Monsoon,0
2031-07-27,Ujjain,Rural,699,27,13,700000,7638,7,Rainy,Monsoon,0
2031-07-28,Jabalpur,Urban,870,30,20,800000,4927,9,Rainy,Monsoon,0
2031-07-29,Indore,Rural,1540,31,19,2000000,6530,7,Rainy,Monsoon,0
2031-07-30,Jabalpur,Urban,1037,30,13,800000,4450,8,Rainy,Monsoon,0
2031-07-31,Jabalpur,Urban,1166,26,5,800000,6948,8,Cloudy,Monsoon,0
2031-08-01,Bhopal,Rural,1354,27,12,1500000,3409,7,Rainy,Monsoon,0
2031-08-02,Ujjain,Rural,598,25,18,700000,6112,8,Rainy,Monsoon,1
2031-08-03,Jabalpur,Urban,939,25,18,800000,6579,7,Rainy,Monsoon,0
2031-08-04,Ujjain,Urban,902,31,21,700000,7093,7,Rainy,Monsoon,0
2031-08-05,Bhopal,Urban,1809,31,23,1500000,5134,8,Rainy,Monsoon,0
2031-08-06,Indore,Rural,1488,25,20,2000000,7097,7,Rainy,Monsoon,0
2031-08-07,Indore,Rural,1624,30,13,2000000,3370,6,Rainy,Monsoon,1
2031-08-08,Ujjain,Rural,563,25,21,700000,3835,7,Rainy,Monsoon,0
2031-08-09,Jabalpur,Urban,1077,31,13,800000,7521,8,Rainy,Monsoon,1
2031-08-10,Bhopal,Urban,1987,28,10,1500000,7859,7,Cloudy,Monsoon,1
2031-08-11,Jabalpur,Rural,724,25,7,800000,6722,9,Cloudy,Monsoon,0
2031-08-12,Jabalpur,Rural,638,29,16,800000,5817,7,Rainy,Monsoon,0
2031-08-13,Jabalpur,Urban,1262,28,5,800000,4124,7,Cloudy,Monsoon,0
2031-08-14,Jabalpur,Urban,1170,28,6,800000,3751,7,Cloudy,Monsoon,0
2031-08-15,Ujjain,Rural,647,28,13,700000,7526,6,Rainy,Monsoon,0
2031-08-16,Jabalpur,Urban,1061,26,13,800000,3140,9,Rainy,Monsoon,0
2031-08-17,Jabalpur,Urban,1192,31,7,800000,6183,7,Cloudy,Monsoon,0
2031-08-18,Bhopal,Rural,1114,26,17,1500000,7604,9,Rainy,Monsoon,0
2031-08-19,Ujjain,Rural,523,31,18,700000,3326,7,Rainy,Monsoon,0
2031-08-20,Indore,Urban,2491,31,14,2000000,3301,9,Rainy,Monsoon,0
2031-08-21,Bhopal,Rural,1233,26,18,1500000,3052,9,Rainy,Monsoon,1
2031-08-22,Gwalior,Urban,1214,31,19,1000000,5718,9,Rainy,Monsoon,0
2031-08-23,Ujjain,Rural,615,31,16,700000,6087,7,Rainy,Monsoon,0
2031-08-24,Ujjain,Urban,871,29,13,700000,5533,8,Rainy,Monsoon,0
2031-08-25,Jabalpur,Urban,1105,30,8,800000,3315,6,Cloudy,Monsoon,1
2031-08-26,Gwalior,Urban,1343,25,14,1000000,7820,6,Rainy,Monsoon,0
2031-08-27,Ujjain,Urban,931,25,11,700000,7375,6,Rainy,Monsoon,0
2031-08-28,Gwalior,Urban,1008,25,24,1000000,4617,7,Rainy,Monsoon,1
2031-08-29,Indore,Urban,2558,27,13,2000000,3514,9,Rainy,Monsoon,0
2031-08-30,Bhopal,Urban,1935,26,9,1500000,5504,6,Cloudy,Monsoon,0
2031-08-31,Gwalior,Rural,869,29,19,1000000,3550,9,Rainy,Monsoon,0
2031-09-01,Ujjain,Rural,553,29,17,700000,5786,6,Rainy,Monsoon,0
2031-09-02,Jabalpur,Rural,672,25,18,800000,7880,8,Rainy,Monsoon,0
2031-09-03,Ujjain,Urban,903,26,17,700000,4787,8,Rainy,Monsoon,0
2031-09-04,Indore,Urban,2695,27,5,2000000,3876,7,Cloudy,Monsoon,0
2031-09-05,Jabalpur,Urban,957,24,18,800000,5544,9,Rainy,Monsoon,0
2031-09-06,Ujjain,Urban,934,27,13,700000,7860,7,Rainy,Monsoon,0
2031-09-07,Ujjain,Urban,891,26,10,700000,7206,6,Cloudy,Monsoon,0
2031-09-08,Bhopal,Urban,2021,29,8,1500000,7161,7,Cloudy,Monsoon,0
2031-09-09,Jabalpur,Urban,1229,27,8,800000,3411,7,Cloudy,Monsoon,0
2031-09-10,Bhopal,Urban,2014,28,5,1500000,6489,9,Cloudy,Monsoon,0
2031-09-11,Bhopal,Urban,1625,25,23,1500000,6802,7,Rainy,Monsoon,0
2031-09-12,Gwalior,Urban,1334,26,7,1000000,7044,6,Cloudy,Monsoon,0
2031-09-13,Ujjain,Urban,818,25,21,700000,3899,6,Rainy,Monsoon,0
2031-09-14,Jabalpur,Urban,983,27,22,800000,6132,9,Rainy,Monsoon,0
2031-09-15,Jabalpur,Rural,774,28,6,800000,3333,6,Cloudy,Monsoon,0
2031-09-16,Indore,Urban,2172,24,24,2000000,7116,7,Rainy,Monsoon,0
2031-09-17,Jabalpur,Rural,840,31,8,800000,6144,8,Cloudy,Monsoon,0
2031-09-18,Gwalior,Urban,1113,26,19,1000000,4757,6,Rainy,Monsoon,0
2031-09-19,Jabalpur,Rural,752,25,9,800000,4822,9,Cloudy,Monsoon,0
2031-09-20,Ujjain,Urban,1081,25,5,700000,4928,7,Cloudy,Monsoon,0
2031-09-21,Ujjain,Urban,1072,25,7,700000,6752,6,Cloudy,Monsoon,0
2031-09-22,Bhopal,Urban,1971,30,16,1500000,3340,6,Rainy,Monsoon,1
2031-09-23,Ujjain,Rural,661,25,15,700000,5298,7,Rainy,Monsoon,0
2031-09-24,Jabalpur,Urban,1089,25,9,800000,3207,9,Cloudy,Monsoon,0
2031-09-25,Jabalpur,Urban,1235,28,5,800000,3850,9,Cloudy,Monsoon,1
2031-09-26,Jabalpur,Rural,743,26,13,800000,6774,9,Rainy,Monsoon,0
2031-09-27,Bhopal,Rural,1245,29,12,1500000,5086,6,Rainy,Monsoon,0
2031-09-28,Bhopal,Urban,1814,28,22,1500000,5017,6,Rainy,Monsoon,0
2031-09-29,Ujjain,Urban,751,26,19,700000,4075,6,Rainy,Monsoon,0
2031-09-30,Jabalpur,Urban,954,24,12,800000,5694,6,Rainy,Monsoon,0
2031-10-01,Ujjain,Rural,649,15,1,700000,6810,6,Cloudy,Winter,1
2031-10-02,Ujjain,Urban,1087,24,0,700000,6255,9,Sunny,Winter,1
2031-10-03,Bhopal,Urban,2091,18,1,1500000,4639,9,Cloudy,Winter,0
2031-10-04,Jabalpur,Urban,1159,14,2,800000,4797,9,Cloudy,Winter,0
2031-10-05,Gwalior,Urban,1358,19,1,1000000,3177,9,Cloudy,Winter,0
2031-10-06,Jabalpur,Rural,743,17,0,800000,7154,7,Sunny,Winter,0
2031-10-07,Jabalpur,Rural,837,18,0,800000,6289,7,Sunny,Winter,0
2031-10-08,Indore,Urban,2630,18,2,2000000,7044,6,Cloudy,Winter,1
2031-10-09,Indore,Rural,1722,10,0,2000000,6739,8,Sunny,Winter,0
2031-10-10,Indore,Urban,2479,12,2,2000000,5739,9,Cloudy,Winter,0
2031-10-11,Bhopal,Rural,1210,12,0,1500000,3729,9,Sunny,Winter,0
2031-10-12,Jabalpur,Urban,1165,14,2,800000,6888,9,Cloudy,Winter,1
2031-10-13,Bhopal,Urban,1893,13,1,1500000,3645,9,Cloudy,Winter,0
2031-10-14,Bhopal,Urban,1920,14,0,1500000,3100,8,Sunny,Winter,0
2031-10-15,Ujjain,Rural,601,11,1,700000,4903,6,Cloudy,Winter,0
2031-10-16,Indore,Urban,2683,24,2,2000000,7921,9,Cloudy,Winter,0
2031-10-17,Jabalpur,Urban,1091,10,0,800000,3875,9,Sunny,Winter,0
2031-10-18,Bhopal,Urban,2108,21,1,1500000,3270,8,Cloudy,Winter,0
2031-10-19,Gwalior,Urban,1360,10,0,1000000,7413,9,Sunny,Winter,0
2031-10-20,Ujjain,Rural,755,23,1,700000,7320,6,Cloudy,Winter,0
2031-10-21,Bhopal,Urban,1916,13,0,1500000,5536,9,Sunny,Winter,1
2031-10-22,Gwalior,Urban,1366,21,0,1000000,6625,6,Sunny,Winter,0
2031-10-23,Jabalpur,Rural,777,23,0,800000,4873,9,Sunny,Winter,1
2031-10-24,Jabalpur,Urban,1115,13,0,800000,3636,9,Sunny,Winter,0
2031-10-25,Ujjain,Urban,912,12,1,700000,7760,7,Cloudy,Winter,0
2031-10-26,Ujjain,Urban,1060,16,2,700000,6294,6,Cloudy,Winter,0
2031-10-27,Jabalpur,Rural,787,14,0,800000,6972,6,Sunny,Winter,0
2031-10-28,Ujjain,Urban,1003,17,0,700000,6989,7,Sunny,Winter,0
2031-10-29,Jabalpur,Urban,1178,15,0,800000,4219,8,Sunny,Winter,0
2031-10-30,Gwalior,Urban,1455,13,0,1000000,5893,8,Sunny,Winter,0
2031-10-31,Ujjain,Rural,703,10,0,700000,5177,7,Sunny,Winter,0
2031-11-01,Gwalior,Urban,1338,18,1,1000000,4650,6,Cloudy,Winter,0
2031-11-02,Indore,Urban,2689,18,0,2000000,7238,6,Sunny,Winter,0
2031-11-03,Ujjain,Urban,1146,20,1,700000,6136,6,Cloudy,Winter,0
2031-11-04,Gwalior,Rural,1031,23,0,1000000,3875,8,Sunny,Winter,1
2031-11-05,Gwalior,Urban,1506,23,0,1000000,3628,9,Sunny,Winter,0
2031-11-06,Ujjain,Urban,1068,14,0,700000,6973,6,Sunny,Winter,0
2031-11-07,Ujjain,Urban,983,15,2,700000,7376,9,Cloudy,Winter,0
2031-11-08,Gwalior,Rural,934,19,1,1000000,6712,8,Cloudy,Winter,0
2031-11-09,Bhopal,Urban,2137,24,0,1500000,5865,7,Sunny,Winter,0
2031-11-10,Ujjain,Urban,1042,20,0,700000,6228,9,Sunny,Winter,0
2031-11-11,Bhopal,Urban,2149,24,0,1500000,4250,8,Sunny,Winter,0
2031-11-12,Indore,Urban,2446,13,2,2000000,4001,6,Cloudy,Winter,0
2031-11-13,Gwalior,Urban,1509,23,1,1000000,4103,9,Cloudy,Winter,0
2031-11-14,Indore,Urban,2662,23,0,2000000,7894,8,Sunny,Winter,0
2031-11-15,Bhopal,Urban,2021,13,0,1500000,3693,7,Sunny,Winter,0
2031-11-16,Jabalpur,Urban,1177,21,1,800000,4619,8,Cloudy,Winter,0
2031-11-17,Ujjain,Rural,639,21,1,700000,6036,8,Cloudy,Winter,0
2031-11-18,Gwalior,Urban,1370,13,1,1000000,6343,8,Cloudy,Winter,0
2031-11-19,Bhopal,Rural,1295,21,2,1500000,5047,7,Cloudy,Winter,0
2031-11-20,Ujjain,Urban,1142,21,1,700000,6639,7,Cloudy,Winter,0
2031-11-21,Ujjain,Urban,1015,22,0,700000,3407,6,Sunny,Winter,0
2031-11-22,Gwalior,Urban,1380,22,2,1000000,6683,6,Cloudy,Winter,0
2031-11-23,Gwalior,Rural,867,20,2,1000000,7906,8,Cloudy,Winter,0
2031-11-24,Gwalior,Urban,1460,20,2,1000000,5644,8,Cloudy,Winter,0
2031-11-25,Indore,Rural,1704,18,2,2000000,5164,7,Cloudy,Winter,0
2031-11-26,Gwalior,Urban,1356,18,0,1000000,6558,7,Sunny,Winter,0
2031-11-27,Jabalpur,Urban,1185,17,1,800000,5703,8,Cloudy,Winter,0
2031-11-28,Bhopal,Urban,1940,14,2,1500000,3854,9,Cloudy,Winter,0
2031-11-29,Bhopal,Rural,1199,10,0,1500000,4060,7,Sunny,Winter,0
2031-11-30,Ujjain,Rural,659,24,2,700000,3944,6,Cloudy,Winter,0
2031-12-01,Indore,Urban,2622,16,2,2000000,7184,9,Cloudy,Winter,0
2031-12-02,Jabalpur,Rural,712,24,2,800000,7306,9,Cloudy,Winter,0
2031-12-03,Gwalior,Urban,1457,15,0,1000000,7014,7,Sunny,Winter,0
2031-12-04,Gwalior,Urban,1363,23,1,1000000,4813,9,Cloudy,Winter,0
2031-12-05,Bhopal,Rural,1323,15,0,1500000,5717,7,Sunny,Winter,0
2031-12-06,Indore,Rural,1823,19,1,2000000,5096,7,Cloudy,Winter,0
2031-12-07,Gwalior,Rural,962,11,2,1000000,6500,8,Cloudy,Winter,0
2031-12-08,Gwalior,Urban,1328,11,0,1000000,6002,8,Sunny,Winter,0
2031-12-09,Jabalpur,Rural,765,22,1,800000,3456,6,Cloudy,Winter,0
2031-12-10,Gwalior,Rural,1019,23,2,1000000,4003,6,Cloudy,Winter,0
2031-12-11,Gwalior,Rural,920,16,0,1000000,6234,8,Sunny,Winter,0
2031-12-12,Jabalpur,Urban,1139,13,2,800000,6669,9,Cloudy,Winter,0
2031-12-13,Indore,Urban,2631,24,1,2000000,3542,6,Cloudy,Winter,0
2031-12-14,Bhopal,Rural,1302,11,0,1500000,3574,8,Sunny,Winter,1
2031-12-15,Gwalior,Urban,1338,13,2,1000000,5515,9,Cloudy,Winter,0
2031-12-16,Ujjain,Urban,990,19,0,700000,7458,6,Sunny,Winter,1
2031-12-17,Bhopal,Urban,1956,19,1,1500000,3870,8,Cloudy,Winter,0
2031-12-18,Bhopal,Urban,1960,13,0,1500000,6627,9,Sunny,Winter,0
2031-12-19,Ujjain,Urban,986,10,1,700000,6141,7,Cloudy,Winter,0
2031-12-20,Bhopal,Urban,1989,11,0,1500000,7626,8,Sunny,Winter,1
2031-12-21,Ujjain,Rural,783,21,1,700000,6819,9,Cloudy,Winter,0
2031-12-22,Bhopal,Urban,2045,21,0,1500000,3442,8,Sunny,Winter,0
2031-12-23,Indore,Urban,2706,19,1,2000000,6628,7,Cloudy,Winter,0
2031-12-24,Bhopal,Urban,2033,17,0,1500000,5950,6,Sunny,Winter,0
2031-12-25,Jabalpur,Urban,1316,23,1,800000,7865,6,Cloudy,Winter,0
2031-12-26,Ujjain,Urban,961,12,0,700000,6918,8,Sunny,Winter,0
2031-12-27,Indore,Rural,1653,13,2,2000000,7587,6,Cloudy,Winter,0
2031-12-28,Bhopal,Urban,1863,10,2,1500000,3102,8,Cloudy,Winter,0
2031-12-29,Bhopal,Rural,1205,15,2,1500000,6570,6,Cloudy,Winter,0
2031-12-30,Gwalior,Urban,1390,22,2,1000000,6502,8,Cloudy,Winter,0
2031-12-31,Bhopal,Rural,1296,12,0,1500000,5764,7,Sunny,Winter,0
2032-01-01,Gwalior,Rural,890,21,1,1000000,6728,7,Cloudy,Winter,0
2032-01-02,Gwalior,Rural,839,10,1,1000000,3109,7,Cloudy,Winter,1
2032-01-03,Ujjain,Urban,1116,23,2,700000,5003,8,Cloudy,Winter,0
2032-01-04,Ujjain,Rural,640,15,1,700000,7893,8,Cloudy,Winter,0
2032-01-05,Indore,Urban,2568,11,1,2000000,5006,7,Cloudy,Winter,1
2032-01-06,Jabalpur,Rural,742,11,2,800000,4190,8,Cloudy,Winter,0
2032-01-07,Bhopal,Urban,1931,14,1,1500000,4827,9,Cloudy,Winter,0
2032-01-08,Ujjain,Rural,563,10,0,700000,3226,7,Sunny,Winter,0
2032-01-09,Jabalpur,Urban,1170,19,2,800000,4652,9,Cloudy,Winter,0
2032-01-10,Indore,Rural,1828,22,1,2000000,6458,9,Cloudy,Winter,0
2032-01-11,Jabalpur,Urban,1085,10,0,800000,6777,7,Sunny,Winter,0
2032-01-12,Bhopal,Urban,1881,13,0,1500000,5069,6,Sunny,Winter,0
2032-01-13,Indore,Rural,1627,17,2,2000000,6276,7,Cloudy,Winter,0
2032-01-14,Bhopal,Urban,1982,17,0,1500000,6625,6,Sunny,Winter,0
2032-01-15,Jabalpur,Urban,1269,21,0,800000,4006,6,Sunny,Winter,0
2032-01-16,Gwalior,Urban,1319,15,1,1000000,5824,7,Cloudy,Winter,0
2032-01-17,Gwalior,Urban,1452,15,1,1000000,7516,9,Cloudy,Winter,0
2032-01-18,Ujjain,Urban,1077,16,1,700000,4840,6,Cloudy,Winter,0
2032-01-19,Indore,Rural,1727,14,0,2000000,7624,9,Sunny,Winter,0
2032-01-20,Ujjain,Urban,944,15,2,700000,3637,9,Cloudy,Winter,0
2032-01-21,Ujjain,Urban,1191,24,2,700000,5610,8,Cloudy,Winter,0
2032-01-22,Ujjain,Urban,1028,24,0,700000,7972,7,Sunny,Winter,0
2032-01-23,Indore,Rural,1793,23,0,2000000,7084,7,Sunny,Winter,0
2032-01-24,Gwalior,Rural,955,20,0,1000000,3272,8,Sunny,Winter,0
2032-01-25,Ujjain,Urban,1011,18,0,700000,7100,6,Sunny,Winter,0
2032-01-26,Indore,Urban,2470,10,1,2000000,3062,9,Cloudy,Winter,0
2032-01-27,Ujjain,Urban,1030,19,0,700000,4080,9,Sunny,Winter,0
2032-01-28,Gwalior,Urban,1324,11,0,1000000,6178,6,Sunny,Winter,0
2032-01-29,Ujjain,Urban,1172,22,0,700000,3813,6,Sunny,Winter,1
2032-01-30,Gwalior,Rural,936,22,1,1000000,7085,9,Cloudy,Winter,0
2032-01-31,Gwalior,Rural,916,19,1,1000000,3797,9,Cloudy,Winter,0
2032-02-01,Jabalpur,Urban,1065,18,2,800000,5187,8,Cloudy,Winter,0
2032-02-02,Indore,Urban,2600,17,1,2000000,4701,8,Cloudy,Winter,0
2032-02-03,Gwalior,Urban,1470,20,2,1000000,4978,7,Cloudy,Winter,0
2032-02-04,Bhopal,Urban,2031,18,0,1500000,7935,6,Sunny,Winter,0
2032-02-05,Jabalpur,Urban,1260,19,0,800000,6989,6,Sunny,Winter,0
2032-02-06,Indore,Urban,2759,24,0,2000000,6394,7,Sunny,Winter,0
2032-02-07,Gwalior,Urban,1510,22,2,1000000,7812,8,Cloudy,Winter,1
2032-02-08,Jabalpur,Urban,1188,14,0,800000,6596,7,Sunny,Winter,0
2032-02-09,Gwalior,Urban,1473,20,1,1000000,4049,9,Cloudy,Winter,0
2032-02-10,Ujjain,Urban,1167,20,0,700000,6690,7,Sunny,Winter,0
2032-02-11,Indore,Rural,1717,18,0,2000000,5430,6,Sunny,Winter,1
2032-02-12,Bhopal,Urban,2023,16,1,1500000,5129,6,Cloudy,Winter,1
2032-02-13,Indore,Urban,2448,11,0,2000000,7989,8,Sunny,Winter,0
2032-02-14,Jabalpur,Urban,1137,16,0,800000,7000,6,Sunny,Winter,0
2032-02-15,Ujjain,Urban,1101,24,1,700000,3188,9,Cloudy,Winter,0
2032-02-16,Jabalpur,Rural,674,14,2,800000,3819,9,Cloudy,Winter,0
2032-02-17,Jabalpur,Rural,883,20,0,800000,5217,7,Sunny,Winter,0
2032-02-18,Jabalpur,Rural,812,23,2,800000,5389,9,Cloudy,Winter,0
2032-02-19,Jabalpur,Urban,1053,14,0,800000,3137,8,Sunny,Winter,0
2032-02-20,Jabalpur,Urban,1042,18,2,800000,3388,6,Cloudy,Winter,0
2032-02-21,Ujjain,Urban,1010,14,1,700000,4982,8,Cloudy,Winter,0
2032-02-22,Indore,Rural,1669,16,1,2000000,6966,6,Cloudy,Winter,0
2032-02-23,Gwalior,Urban,1465,20,2,1000000,5331,6,Cloudy,Winter,1
2032-02-24,Ujjain,Urban,972,11,1,700000,7629,8,Cloudy,Winter,0
2032-02-25,Indore,Urban,2592,18,1,2000000,5987,9,Cloudy,Winter,0
2032-02-26,Bhopal,Urban,2029,11,0,1500000,3937,6,Sunny,Winter,0
2032-02-27,Bhopal,Rural,1185,13,2,1500000,3390,6,Cloudy,Winter,0
2032-02-28,Indore,Rural,1651,13,1,2000000,4001,7,Cloudy,Winter,0
